stop_id;stop_name;stop_desc;stop_lat;stop_lon;field10;zone_id;stop_url;stop_code;location_type;parent_station;line_type;line_name
3734479;TOULOUSE-LAUTREC;10 R VAN GOGH - 91589;48.67601347026757;2.3385576652217677;48.6760134703, 2.33855766522;;;;0;;BUS;BUS 499
3734470;MEUNIERS;6 AVENUE DU GENERAL LOUIS MORAND - 91589;48.686907558153486;2.330643313895066;48.6869075582, 2.3306433139;;;;0;;BUS;BUS 499
3690078;DEBROUSSE - CENTRE DE SANTE;FACE 19-21 RUE DES BALKANS - 75120;48.861291212687235;2.406451060282359;48.8612912127, 2.40645106028;;;;0;;BUS;BUS 501
3690058;ALBERT MARQUET;3-7 RUE ALBERT MARQUET - 75120;48.857885931108854;2.404798443132526;48.8578859311, 2.40479844313;;;;0;;BUS;BUS 501
3690053;INDRE;25-27 RUE PELLEPORT - 75120;48.86314386082875;2.404274040519602;48.8631438608, 2.40427404052;;;;0;;BUS;BUS 501
3690075;ORTEAUX - VITRUVE;22-24 RUE VITRUVE - 75120;48.85680857369716;2.4027676361528;48.8568085737, 2.40276763615;;;;0;;BUS;BUS 501
3690061;HOPITAL DE LA CROIX SAINT-SIMON;106 RUE DES ORTEAUX - 75120;48.855537702089926;2.4090856304901256;48.8555377021, 2.40908563049;;;;0;;BUS;BUS 501
3690063;PORTE DE MONTREUIL;7-9 RUE CHARLES ET ROBERT - 75120;48.85317226180338;2.4119151494922297;48.8531722618, 2.41191514949;;;;0;;BUS;BUS 501
3690081;GAMBETTA - MAIRIE DU 20E;87 AVENUE GAMBETTA - 75120;48.865618237665586;2.3990053411798007;48.8656182377, 2.39900534118;;;;0;;BUS;BUS 501
3908817;HEURTAULT;43 RUE HEURTAULT - 93001;48.91558740373701;2.376893400596234;48.9155874037, 2.3768934006;;;;0;;BUS;BUS 512
3754274;ALESIA - GENERAL LECLERC;83-85 AVENUE DU GENERAL LECLERC - 75114;48.82738294324015;2.3266505956562136;48.8273829432, 2.32665059566;;;;0;;BUS;BUS 513
3754271;PARC MONTSOURIS;48 AVENUE REILLE - 75114;48.82432761001585;2.336506040578931;48.82432761, 2.33650604058;;;;0;;BUS;BUS 513
3754268;GLACIERE - TOLBIAC;240 RUE DE TOLBIAC - 75113;48.826439613578216;2.342100618144942;48.8264396136, 2.34210061814;;;;0;;BUS;BUS 513
3754266;BARRAULT;67 RUE BARRAULT - 75113;48.82462382709473;2.3467420411592963;48.8246238271, 2.34674204116;;;;0;;BUS;BUS 513
3754283;THOMAS FRANCINE;RUE DE LA SIBELLE - 75114;48.82645768040182;2.3385614505506465;48.8264576804, 2.33856145055;;;;0;;BUS;BUS 513
3754287;PLACE DE RUNGIS;14 PLACE DE RUNGIS - 75113;48.82250277034412;2.346306096470587;48.8225027703, 2.34630609647;;;;0;;BUS;BUS 513
3690246;LES PRIMEVERES.;46 RUE DES BRUYERES - 93045;48.876483889685794;2.4144694073555555;48.8764838897, 2.41446940736;;;;0;;BUS;BUS TILLBUS
3690244;RUE DU CENTRE;61 R DE ROMAINVILLE - 93045;48.87808935149886;2.419349818310405;48.8780893515, 2.41934981831;;;;0;;BUS;BUS TILLBUS
3690233;COMMISSARIAT;44 BOULEVARD EUGENE DECROS - 93045;48.88212755375713;2.4149956329378583;48.8821275538, 2.41499563294;;;;0;;BUS;BUS TILLBUS
3690240;MARECHAL JUIN;4-6 AVENUE DU GENERAL LECLERC - 93045;48.880468892380584;2.4223241374433644;48.8804688924, 2.42232413744;;;;0;;BUS;BUS TILLBUS
3750020;FREDERIC BRUNET;22 R FREDERIC BRUNET - 75117;48.89858095750269;2.326036258935306;48.8985809575, 2.32603625894;;;;0;;BUS;BUS 518
3750000;VILLA SAINT-MICHEL;59-61 R GANNERON - 75118;48.88929740282315;2.3281507155096497;48.8892974028, 2.32815071551;;;;0;;BUS;BUS 518
3749995;FIRMIN GEMIER;FACE 28 R FIRMIN GEMIER - 75118;48.895399854345655;2.3306167274914045;48.8953998543, 2.33061672749;;;;0;;BUS;BUS 518
3749999;HOPITAL BRETONNEAU;27 BIS R JOSEPH DE MAISTRE - 75118;48.891283743428836;2.3307944343726006;48.8912837434, 2.33079443437;;;;0;;BUS;BUS 518
3750015;DAVY;13-15 R DAVY - 75117;48.89104063356595;2.3249884462548565;48.8910406336, 2.32498844625;;;;0;;BUS;BUS 518
3750048;PORTE D'AUBERVILLIERS - OBERLE.;85/87 RUE EMILE BOLLAERT - 75119;48.899664028389076;2.3714286515001928;48.8996640284, 2.3714286515;;;;0;;BUS;BUS 519
3750041;PORTE D'AUBERVILLIERS.;4 BOULEVARD NEY - 75118;48.89876598374683;2.369015339646523;48.8987659837, 2.36901533965;;;;0;;BUS;BUS 519
3750022;PORTE D'AUBERVILLIERS - OBERLE;85/87 RUE EMILE BOLLAERT - 75119;48.899699914128;2.3716467780462773;48.8996999141, 2.37164677805;;;;0;;BUS;BUS 519
3750029;RIQUET;FACE 92 RUE D'AUBERVILLIERS - 75118;48.88988690377794;2.36813765209292;48.8898869038, 2.36813765209;;;;0;;BUS;BUS 519
3750037;CURIAL - ARCHEREAU;FACE 3 RUE CURIAL - 75119;48.88956244909878;2.371490134612509;48.8895624491, 2.37149013461;;;;0;;BUS;BUS 519
3750039;CURIAL - CRIMEE;66 RUE CURIAL - 75119;48.89335452765392;2.373223619335145;48.8933545277, 2.37322361934;;;;0;;BUS;BUS 519
3616881;EUROPE;AV DE L'EUROPE - 94015;48.83438080220256;2.5304549553922127;48.8343808022, 2.53045495539;;;;0;;BUS;BUS 520
3616873;MOLIERE;AV DES FRERES LUMIERE - 94015;48.836184082067945;2.5324358136717753;48.8361840821, 2.53243581367;;;;0;;BUS;BUS 520
3616887;BRY-SUR-MARNE RER;AVENUE ETIENNE DE SILHOUETTE - 94015;48.84402262242264;2.526010923449848;48.8440226224, 2.52601092345;;;;0;;BUS;BUS 520
3616867;CLEMENCEAU;FACE 1 RUE DE LA GARENNE - 94015;48.843540466522846;2.52964483125536;48.8435404665, 2.52964483126;;;;0;;BUS;BUS 520
3690344;HOTEL DE VILLE DE FONTENAY;FACE 23 RUE GUERIN LEROUX - 94033;48.849665220055705;2.47464957520262;48.8496652201, 2.4746495752;;;;0;;BUS;BUS 524
3690347;PLACE MICHELET;27 BD DE VERDUN - 94033;48.852274617729336;2.472000785161405;48.8522746177, 2.47200078516;;;;0;;BUS;BUS 524
3690346;PLACE MICHELET;28 BIS BOULEVARD DE VERDUN - 94033;48.85248132909427;2.4720013221706387;48.8524813291, 2.47200132217;;;;0;;BUS;BUS 524
3690445;JEAN ZAY;FACE 18 RUE JEAN ZAY - 94033;48.857533865512345;2.4857846415012927;48.8575338655, 2.4857846415;;;;0;;BUS;BUS 524
3690450;EMILE ZOLA;75 AVENUE VICTOR HUGO - 94033;48.85677855041772;2.47092287338437;48.8567785504, 2.47092287338;;;;0;;BUS;BUS 524
3690355;AIMEE MATTERRAZ;13 RUE JEAN PIERRE TIMBAUD - 94033;48.85646920234744;2.4742453772200075;48.8564692023, 2.47424537722;;;;0;;BUS;BUS 524
3764634;ALESIA - GENERAL LECLERC;83-85 AVENUE DU GENERAL LECLERC - 75114;48.82738294324015;2.3266505956562136;48.8273829432, 2.32665059566;;;;0;;BUS;BUS 38
3764677;ALESIA - GENERAL LECLERC;83-85 AVENUE DU GENERAL LECLERC - 75114;48.82738294324015;2.3266505956562136;48.8273829432, 2.32665059566;;;;0;;BUS;BUS 38
3764647;REAUMUR - SEBASTOPOL;84 BOULEVARD DE SEBASTOPOL - 75103;48.86586694331711;2.3524574303330636;48.8658669433, 2.35245743033;;;;0;;BUS;BUS 38
3764645;LES HALLES - CENTRE GEORGES POMPIDOU;28 BOULEVARD DE SEBASTOPOL - 75104;48.86067257306577;2.3495273558298724;48.8606725731, 2.34952735583;;;;0;;BUS;BUS 38
3764607;GARE DE L'EST;15-17 RUE DU 8 MAI 1945 - 75110;48.87617468079017;2.3573655408708234;48.8761746808, 2.35736554087;;;;0;;BUS;BUS 38
3764640;AUGUSTE COMTE;109 BOULEVARD SAINT MICHEL - 75105;48.843552071590224;2.3389295319749386;48.8435520716, 2.33892953197;;;;0;;BUS;BUS 38
3764686;LES ECOLES;29-31 BOULEVARD SAINT MICHEL - 75105;48.850067906070635;2.3425522330838273;48.8500679061, 2.34255223308;;;;0;;BUS;BUS 38
3764658;GRENIER SAINT-LAZARE - QUARTIER DE L'HORLOGE;59 RUE BEAUBOURG - 75103;48.863098590648434;2.3542410754726424;48.8630985906, 2.35424107547;;;;0;;BUS;BUS 38
3764650;VALENCIENNES;140-142 RUE DU FAUBOURG SAINT-DENIS - 75110;48.87782847830115;2.3565350160968492;48.8778284783, 2.3565350161;;;;0;;BUS;BUS 38
3764614;CENTRE GEORGES POMPIDOU;FACE 22 RUE DU RENARD - 75104;48.86045649189635;2.35280999306194;48.8604564919, 2.35280999306;;;;0;;BUS;BUS 38
3764653;GARE DE L'EST;15-17 RUE DU 8 MAI 1945 - 75110;48.87617468079017;2.3573655408708234;48.8761746808, 2.35736554087;;;;0;;BUS;BUS 38
3764656;PORTE SAINT-MARTIN;FACE 326 RUE SAINT-MARTIN - 75110;48.86880541284983;2.3552919397987693;48.8688054128, 2.3552919398;;;;0;;BUS;BUS 38
3764624;OBSERVATOIRE - PORT ROYAL;PLACE CAMILLE JULLIAN (AVENUE DE L'OBSERVATOIRE) - 75106;48.84028061603254;2.3364241160613948;48.840280616, 2.33642411606;;;;0;;BUS;BUS 38
3764660;HOTEL DE VILLE DE PARIS_4E__ARRONDISSEMENT;2 RUE DE LA COUTELLERIE - 75104;48.8574639147131;2.3509158698678374;48.8574639147, 2.35091586987;;;;0;;BUS;BUS 38
3764661;CHATELET;FACE 15 AVENUE VICTORIA - 75104;48.857518070614475;2.3487230091030646;48.8575180706, 2.3487230091;;;;0;;BUS;BUS 38
3764664;LES ECOLES;38 BOULEVARD SAINT-MICHEL - 75106;48.84978931329091;2.342102800318699;48.8497893133, 2.34210280032;;;;0;;BUS;BUS 38
3807608;PORTE D'ISSY;FACE 2 BIS RUE JEANNE D'ARC - 92040;48.83186372839803;2.2805539998025446;48.8318637284, 2.2805539998;;;;0;;BUS;BUS 39
3807605;FRERES VOISIN;38 R DU COLONEL AVIA - 75115;48.828444674765805;2.2731524186663283;48.8284446748, 2.27315241867;;;;0;;BUS;BUS 39
3807577;PALAIS ROYAL - COMEDIE FRANCAISE;6 AVENUE DE L'OPERA - 75101;48.86400751000448;2.335211374691968;48.86400751, 2.33521137469;;;;0;;BUS;BUS 39
3807593;CAMBRONNE - LECOURBE;118-120 RUE LECOURBE - 75115;48.84245937029594;2.301988234683416;48.8424593703, 2.30198823468;;;;0;;BUS;BUS 39
3807590;SEVRES - LECOURBE;20 RUE LECOURBE - 75115;48.844852151157546;2.3099797971952287;48.8448521512, 2.3099797972;;;;0;;BUS;BUS 39
3807589;HOPITAL DES ENFANTS MALADES;FACE 149 RUE DE SEVRES - 75107;48.846587881246926;2.315521195895332;48.8465878812, 2.3155211959;;;;0;;BUS;BUS 39
3807561;GARE DU NORD;PISTE GARE ROUTIERE - 75110;48.88003033044017;2.3567129764062713;48.8800303304, 2.35671297641;;;;0;;BUS;BUS 39
3807623;JACOB;13-15 RUE BONAPARTE - 75106;48.856125538622685;2.3344762062815754;48.8561255386, 2.33447620628;;;;0;;BUS;BUS 39
3807629;REAUMUR - SEBASTOPOL;FACE 107 BOULEVARD DE SEBASTOPOL - 75103;48.866712063312804;2.34981486331199;48.8667120633, 2.34981486331;;;;0;;BUS;BUS 39
3807597;CONVENTION - LECOURBE;250 RUE LECOURBE - 75115;48.83914826598913;2.2911933772060062;48.839148266, 2.29119337721;;;;0;;BUS;BUS 39
3807563;LA FAYETTE - DUNKERQUE;33-35 RUE DE SAINT-QUENTIN - 75110;48.879679888901954;2.356331312246366;48.8796798889, 2.35633131225;;;;0;;BUS;BUS 39
3807567;MAIRIE DU 10E;67-69 RUE DU FAUBOURG SAINT-MARTIN - 75110;48.87243595580059;2.3574049633654526;48.8724359558, 2.35740496337;;;;0;;BUS;BUS 39
3807568;PORTE SAINT-MARTIN;8 BOULEVARD SAINT-DENIS - 75110;48.869236874491726;2.354828893611749;48.8692368745, 2.35482889361;;;;0;;BUS;BUS 39
3807616;CAMBRONNE - VAUGIRARD;249 RUE DE VAUGIRARD - 75115;48.84038395608434;2.304467729103389;48.8403839561, 2.3044677291;;;;0;;BUS;BUS 39
3811242;ROND-POINT DES CHAMPS-ELYSEES;ROND-POINT DES CHAMPS ELYSEES - 75108;48.868848352216375;2.3089454267019436;48.8688483522, 2.3089454267;;;;0;;BUS;BUS 42
3811246;ALMA - MARCEAU;3 AVENUE MONTAIGNE - 75108;48.86513479707833;2.3022588833746376;48.8651347971, 2.30225888337;;;;0;;BUS;BUS 42
3811249;BOSQUET - RAPP;PONT DE L'ALMA - 75107;48.86304962502413;2.3019197455873655;48.863049625, 2.30191974559;;;;0;;BUS;BUS 42
3811291;PLACE FRANZ LISZT;128-130 RUE LA FAYETTE - 75110;48.87794593694368;2.3521884586483655;48.8779459369, 2.35218845865;;;;0;;BUS;BUS 42
3811278;HOPITAL EUROPEEN GEORGES POMPIDOU;5-7 RUE LEBLANC - 75115;48.83990340544738;2.272307702315553;48.8399034054, 2.27230770232;;;;0;;BUS;BUS 42
3811226;CONDORCET;59 RUE DE MAUBEUGE - 75109;48.879294469891896;2.348101028199434;48.8792944699, 2.3481010282;;;;0;;BUS;BUS 42
3811234;MADELEINE - VIGNON;30 PLACE DE LA MADELEINE - 75108;48.87081035686259;2.325320203744418;48.8708103569, 2.32532020374;;;;0;;BUS;BUS 42
3811277;RUE LEBLANC;36 RUE LEBLANC - 75115;48.8394191020069;2.2742144918005818;48.839419102, 2.2742144918;;;;0;;BUS;BUS 42
3811276;RUE LEBLANC;31 RUE LEBLANC - 75115;48.83946421233197;2.274541211540746;48.8394642123, 2.27454121154;;;;0;;BUS;BUS 42
3811227;MAUBEUGE - ROCHECHOUART;29 RUE DE MAUBEUGE - 75109;48.87819828850617;2.344626226210489;48.8781982885, 2.34462622621;;;;0;;BUS;BUS 42
3811261;DUPLEIX;27 RUE DESAIX - 75115;48.852387392666806;2.292557139528005;48.8523873927, 2.29255713953;;;;0;;BUS;BUS 42
3811254;RAPP - LA BOURDONNAIS;AVENUE JOSEPH BOUVARD - 75107;48.857485703294316;2.2995808386336414;48.8574857033, 2.29958083863;;;;0;;BUS;BUS 42
3811252;MONTTESSUY;22 AVENUE DE LA BOURDONNAIS - 75107;48.85891421086733;2.298054281467755;48.8589142109, 2.29805428147;;;;0;;BUS;BUS 42
3811259;DESAIX;FACE 26 RUE DESAIX - 75115;48.85329552990264;2.2936458957508905;48.8532955299, 2.29364589575;;;;0;;BUS;BUS 42
3749729;PLACE DE BAGATELLE;FACE 97BIS RUE DE LONGCHAMP - 92051;48.877178860829154;2.251223214396305;48.8771788608, 2.2512232144;;;;0;;BUS;BUS 43
3749720;PONT DE NEUILLY;4 AVENUE DE MADRID - 92051;48.88422197050594;2.2601101948294278;48.8842219705, 2.26011019483;;;;0;;BUS;BUS 43
3749697;HAUSSMANN - COURCELLES;153 BOULEVARD HAUSSMANN - 75108;48.87493294387232;2.3096914749426154;48.8749329439, 2.30969147494;;;;0;;BUS;BUS 43
3749735;CADET;1 RUE DE CHATEAUDUN - 75109;48.87561905816125;2.342323218012916;48.8756190582, 2.34232321801;;;;0;;BUS;BUS 43
3749736;SQUARE MONTHOLON;90 RUE LA FAYETTE - 75109;48.87654445856856;2.3469968002225374;48.8765444586, 2.34699680022;;;;0;;BUS;BUS 43
3749732;RUE DE L'EGLISE;185 AVENUE ACHILLE PERETTI OU DU ROULE - 92051;48.885383873230644;2.2641558835611693;48.8853838732, 2.26415588356;;;;0;;BUS;BUS 43
3749687;TRINITE;73 RUE SAINT-LAZARE - 75109;48.876050413408834;2.33142309190297;48.8760504134, 2.3314230919;;;;0;;BUS;BUS 43
3749700;HOCHE - SAINT-HONORE;254 RUE DU FAUBOURG SAINT-HONORE - 75108;48.87697969338554;2.300915593355041;48.8769796934, 2.30091559336;;;;0;;BUS;BUS 43
3749702;TERNES;2 AVENUE DES TERNES - 75117;48.87807493981841;2.2971677460588693;48.8780749398, 2.29716774606;;;;0;;BUS;BUS 43
3749706;EGLISE SAINT-FERDINAND;69 AV DES TERNES - 75117;48.87941156710292;2.2903809168089997;48.8794115671, 2.29038091681;;;;0;;BUS;BUS 43
3749678;MAGENTA - MAUBEUGE;77-79 RUE DE MAUBEUGE - 75110;48.880345612674965;2.3515759647210586;48.8803456127, 2.35157596472;;;;0;;BUS;BUS 43
3749711;MONTROSIER - PARMENTIER;FACE 27 AVENUE DE LA PORTE DES TERNES - 75117;48.88180705644337;2.280894549269997;48.8818070564, 2.28089454927;;;;0;;BUS;BUS 43
3747934;FAIDHERBE - CHALIGNY;12 RUE DE REUILLY - 75112;48.84958214338538;2.384932204803839;48.8495821434, 2.3849322048;;;;0;;BUS;BUS 46
3747932;CHARONNE - CHANZY;41 R FAIDHERBE - 75111;48.852881366237064;2.38283789208868;48.8528813662, 2.38283789209;;;;0;;BUS;BUS 46
3747937;REUILLY - DIDEROT;35 BIS-35 RUE DE REUILLY - 75112;48.84690293855667;2.3872038743131854;48.8469029386, 2.38720387431;;;;0;;BUS;BUS 46
3747960;CHATEAU DE VINCENNES;13 AVENUE DE NOGENT - 75112;48.84408977596744;2.4424854671358247;48.844089776, 2.44248546714;;;;0;;BUS;BUS 46
3747966;SAMBRE ET MEUSE;52 AVENUE CLAUDE VELLEFAUX - 75110;48.87568645661551;2.370390961925666;48.8756864566, 2.37039096193;;;;0;;BUS;BUS 46
3747929;VOLTAIRE - LEON BLUM;1 AVENUE PARMENTIER - 75111;48.85854460023915;2.3797373699705835;48.8585446002, 2.37973736997;;;;0;;BUS;BUS 46
3747927;CHEMIN VERT;13 BIS AVENUE PARMENTIER - 75111;48.86004588170588;2.3786489192182496;48.8600458817, 2.37864891922;;;;0;;BUS;BUS 46
3747913;CHATEAU LANDON;FACE 186 RUE DU FAUBOURG SAINT MARTIN - 75110;48.87842969217418;2.3616313024644002;48.8784296922, 2.36163130246;;;;0;;BUS;BUS 46
3747956;TOURELLE - DAUMESNIL;AVENUE DAUMESNIL - 75112;48.83937307193849;2.429527475122012;48.8393730719, 2.42952747512;;;;0;;BUS;BUS 46
3747916;GRANGE AUX BELLES - JULIETTE DODU;27 RUE JULIETTE DODU - 75110;48.87548913630225;2.368919328886689;48.8754891363, 2.36891932889;;;;0;;BUS;BUS 46
3747918;HOPITAL SAINT-LOUIS;6 AVENUE CLAUDE VELLEFAUX - 75110;48.87246912961034;2.369925680424465;48.8724691296, 2.36992568042;;;;0;;BUS;BUS 46
3747941;RUE DE LA GARE DE REUILLY;117 RUE DE REUILLY - 75112;48.84153453856694;2.3935846791791637;48.8415345386, 2.39358467918;;;;0;;BUS;BUS 46
3747949;PORTE DOREE;275 AVENUE DAUMESNIL - 75112;48.836045910838756;2.405464361486412;48.8360459108, 2.40546436149;;;;0;;BUS;BUS 46
3747908;GARE DE L'EST;15-17 RUE DU 8 MAI 1945 - 75110;48.87617468079017;2.3573655408708234;48.8761746808, 2.35736554087;;;;0;;BUS;BUS 46
3781552;LES HALLES - CENTRE GEORGES POMPIDOU;28 BOULEVARD DE SEBASTOPOL - 75104;48.86067257306577;2.3495273558298724;48.8606725731, 2.34952735583;;;;0;;BUS;BUS 47
3781510;CARDINAL LEMOINE;27 RUE MONGE - 75105;48.84689459209263;2.3514577881772736;48.8468945921, 2.35145778818;;;;0;;BUS;BUS 47
3781512;MONGE;77 BIS RUE MONGE - 75105;48.84300289154727;2.352314564041996;48.8430028915, 2.35231456404;;;;0;;BUS;BUS 47
3781546;PLACE D'ITALIE;5 PLACE D'ITALIE - 75113;48.831417337701595;2.3562999540513236;48.8314173377, 2.35629995405;;;;0;;BUS;BUS 47
3781504;CITE - PARVIS NOTRE-DAME;6 RUE DE LA CITE - 75104;48.853761468030406;2.3470742363782513;48.853761468, 2.34707423638;;;;0;;BUS;BUS 47
3781541;BARNUFLES-LA PISCINE;25 AVENUE CHARLES GIDE - 94043;48.80724969317795;2.3543996927731716;48.8072496932, 2.35439969277;;;;0;;BUS;BUS 47
3781501;GRENIER SAINT-LAZARE - QUARTIER DE L'HORLOGE;59 RUE BEAUBOURG - 75103;48.863098590648434;2.3542410754726424;48.8630985906, 2.35424107547;;;;0;;BUS;BUS 47
3781539;HOPITAL DU KREMLIN-BICETRE;1 RUE DE VERDUN - 94043;48.80830077888816;2.3574889263492924;48.8083007789, 2.35748892635;;;;0;;BUS;BUS 47
3781536;LE KREMLIN-BICETRE-METRO;6 AVENUE EUGENE THOMAS - 94043;48.80975615527959;2.36097309322297;48.8097561553, 2.36097309322;;;;0;;BUS;BUS 47
3781495;GARE DE L'EST;FACE 93 BOULEVARD DE STRASBOURG - 75110;48.87556343752705;2.3579920575607747;48.8755634375, 2.35799205756;;;;0;;BUS;BUS 47
3781521;CENTRE COMMERCIAL ITALIE II;6-8 AVENUE D'ITALIE - 75113;48.829359195909035;2.3561494561494447;48.8293591959, 2.35614945615;;;;0;;BUS;BUS 47
3781524;ITALIE - TOLBIAC;92-94 AVENUE D'ITALIE - 75113;48.8263661608696;2.357073993586242;48.8263661609, 2.35707399359;;;;0;;BUS;BUS 47
3749795;LOUISE THULIEZ;FACE 29BIS RUE DU PRE SAINT-GERVAIS - 75119;48.87812082340856;2.3966084744339966;48.8781208234, 2.39660847443;;;;0;;BUS;BUS 48
3749793;CHATEAU LANDON;169 BOULEVARD DE LA VILLETTE - 75110;48.88414479711692;2.3652179803326856;48.8841447971, 2.36521798033;;;;0;;BUS;BUS 48
3749785;GRANDS BOULEVARDS;170 RUE MONTMARTRE - 75102;48.87068500146024;2.3428268161692873;48.8706850015, 2.34282681617;;;;0;;BUS;BUS 48
3749780;PALAIS ROYAL - MUSEE DU LOUVRE;153 RUE SAINT HONORE - 75101;48.86351319465438;2.3347210051700857;48.8635131947, 2.33472100517;;;;0;;BUS;BUS 48
3749745;LES MARRONNIERS;AVENUE ALEXANDER FLEMING - 75119;48.88154129778317;2.403575613138969;48.8815412978, 2.40357561314;;;;0;;BUS;BUS 48
3749740;PORTE DES LILAS;GARE ROUTIERE SUR DALLE DU BD PERIPHERIQUE - 75120;48.877134298853896;2.4091564305240936;48.8771342989, 2.40915643052;;;;0;;BUS;BUS 48
3749770;MAGENTA - MAUBEUGE;77-79 RUE DE MAUBEUGE - 75110;48.880345612674965;2.3515759647210586;48.8803456127, 2.35157596472;;;;0;;BUS;BUS 48
3749776;RICHELIEU - DROUOT;103 RUE DE RICHELIEU - 75102;48.871574850762954;2.3397615041178366;48.8715748508, 2.33976150412;;;;0;;BUS;BUS 48
3749757;ARMAND CARREL - MAIRIE DU 19E;FACE 7 PLACE ARMAND CARREL - 75119;48.882153526486455;2.3819233825849344;48.8821535265, 2.38192338258;;;;0;;BUS;BUS 48
3749750;PLACE DES FETES;3 RUE LOUISE THULIEZ - 75119;48.87747547065222;2.393024205754592;48.8774754707, 2.39302420575;;;;0;;BUS;BUS 48
3749767;GARE DU NORD;183 RUE DU FAUBOURG SAINT-DENIS - 75110;48.880129120580605;2.357135428257712;48.8801291206, 2.35713542826;;;;0;;BUS;BUS 48
3749764;PLACE DE LA CHAPELLE;BOULEVARD DE LA CHAPELLE - 75119;48.88458616844703;2.3605848838197243;48.8845861684, 2.36058488382;;;;0;;BUS;BUS 48
4008374;PERRICHONT;31 AVENUE THEOPHILE GAUTIER - 75116;48.8496185218846;2.271587388512346;48.8496185219, 2.27158738851;;;;0;;BUS;BUS 52
4008371;GARE D'AUTEUIL;77 RUE D'AUTEUIL - 75116;48.84784140305659;2.2605728328261545;48.8478414031, 2.26057283283;;;;0;;BUS;BUS 52
4008233;LYCEE JANSON DE SAILLY;121 RUE DE LA POMPE - 75116;48.86530539791666;2.278909992767549;48.8653053979, 2.27890999277;;;;0;;BUS;BUS 52
4008369;PORTE MOLITOR;AVENUE DU GENERAL SARRAIL - 75116;48.84581624672646;2.25609574253717;48.8458162467, 2.25609574254;;;;0;;BUS;BUS 52
4008363;RUE DE SILLY;145 RUE DE PARIS - 92012;48.84130316347026;2.2314849041770275;48.8413031635, 2.23148490418;;;;0;;BUS;BUS 52
4008226;VICTOR HUGO - PAUL VALERY;44 AVENUE VICTOR HUGO - 75116;48.87139441806429;2.2891756294490975;48.8713944181, 2.28917562945;;;;0;;BUS;BUS 52
48429;Cergy-Le-Haut;Gare de Cergy-Le-haut - 95127;49.048547258734644;2.0120551690790514;49.0485472587, 2.01205516908;;;;0;;RER;RER A
1689;Val de Fontenay;ZUP de Fontenay - 94033;48.853539865493715;2.4886196422410003;48.8535398655, 2.48861964224;;;;0;;"RER;RER;RER";"RER A;RER A;RER A"
2523;Sartrouville;Fusilles (Place des) - 78586;48.93751218318358;2.157311047020583;48.9375121832, 2.15731104702;;;;0;;"RER;RER";"RER A;RER A"
1885;Marne-la-Vallée Chessy;Lieu-dit Le Galmy - 77111;48.871173167841604;2.7828140416090412;48.8711731678, 2.78281404161;;;;0;;"RER;RER;RER";"RER A;RER A;RER A"
2326;Lognes;Johan Scarron (rue, quartier du Mandinet Lognes) - 77258;48.838922336696;2.633949874255556;48.8389223367, 2.63394987426;;;;0;;"RER;RER;RER";"RER A;RER A;RER A"
2368;Nanterre-Préfecture;Pesaro (boulevard de) - 92050;48.89565993203451;2.2231003280556174;48.895659932, 2.22310032806;;;;0;;"RER;RER;RER;RER";"RER A;RER A;RER A;RER A"
2776542;Acheres Grand Cormier;Gare (Place de la) - 78005;48.95518178055726;2.0925262190765865;48.9551817806, 2.09252621908;;;;0;;RER;RER A
2499;Val de Fontenay;ZUP de Fontenay - 94033;48.853539865493715;2.4886196422410003;48.8535398655, 2.48861964224;;;;0;;"RER;RER;RER";"RER A;RER A;RER A"
1894;Houilles Carrières-sur-Seine;Quatre septembre (1 rue du) - 78311;48.920645595306866;2.1844117553489246;48.9206455953, 2.18441175535;;;;0;;"RER;RER";"RER A;RER A"
2129;Bry-sur-Marne;Gallieni (boulevard) - 94015;48.8445340667769;2.5265438463007914;48.8445340668, 2.5265438463;;;;0;;"RER;RER;RER";"RER A;RER A;RER A"
2503;Vert-Galant;Gare (place de la) - 93078;48.944131219085655;2.566814263856176;48.9441312191, 2.56681426386;;;;0;;"RER;RER";"RER B;RER B"
1663;Sevran-Beaudottes;Dumon d'urville (rue) - 93071;48.948168329928286;2.52448044743623;48.9481683299, 2.52448044744;;;;0;;"RER;RER";"RER B;RER B"
2333;Luxembourg;Saint-Michel (69 boulevard) - 75105;48.84677855902824;2.3404411811761725;48.846778559, 2.34044118118;;;;0;;"RER;RER;RER;RER";"RER B;RER B;RER B;RER B"
1923;Le Bourget;Deportes (place des) - 93013;48.93091044517924;2.426307936884455;48.9309104452, 2.42630793688;;;;0;;"RER;RER;RER;RER";"RER B;RER B;RER B;RER B"
2483;Saint-Rémy-lès-Chevreuse;Ditte (2 rue) - 78575;48.70286868424979;2.070600214521146;48.7028686842, 2.07060021452;;;;0;;"RER;RER";"RER B;RER B"
2349;Massy-Verrières;Verrières (avenue de) - 91377;48.73460130224641;2.273281709990223;48.7346013022, 2.27328170999;;;;0;;"RER;RER";"RER B;RER B"
